,Point,Pass,DontPass,betName,betAmt,Q,N
1718,5,0,10,None,0,2.4525185796862106,1211
1719,4,0,10,None,0,3.4479054779806653,931
1720,8,0,10,None,0,0.5829015544041438,1544
1721,9,10,0,buy9,5,9.1875,4
1722,7,10,0,None,0,10.0,3598
1723,4,0,10,snakeeyes,5,3.4482758620689644,29
1724,10,10,0,hard8,5,-5.0,12
1725,4,0,10,buy6,5,19.333333333333336,3
1726,2,10,0,None,0,-10.0,602
1727,8,0,10,snakeeyes,5,-0.9375,48
1728,3,0,10,None,0,10.0,1423
1729,2,0,10,None,0,10.0,704
1730,6,10,0,None,0,-1.1642251349267536,1297
1731,4,10,0,snakeeyes,5,-13.26086956521739,23
1732,10,0,10,place6,5,-1.666666666666667,3
1733,6,0,10,snakeeyes,5,-1.063829787234042,47
1734,3,10,0,None,0,-10.0,1199
1735,6,0,10,buy8,5,-4.25,1
1736,12,0,10,None,0,10.0,734
1737,10,10,0,buy6,5,-1.1666666666666665,6
1738,8,10,0,snakeeyes,5,-7.57142857142857,35
1739,4,0,10,hiLo,5,9.0,10
1740,12,10,0,None,0,-10.0,582
1741,6,0,10,hiLo,5,1.6666666666666665,18
1742,9,0,10,hiLo,5,-6.999999999999998,10
1743,5,0,10,aceDuece,5,1.0000000000000016,10
1744,4,0,10,aceDuece,5,-0.4545454545454548,11
1745,9,10,0,boxcars,5,-4.677419354838708,31
1746,4,10,0,buy9,5,-10.916666666666666,3
1747,4,0,10,hard6,5,5.5,20
1748,5,10,0,hiLo,5,2.7777777777777777,9
1749,6,10,0,boxcars,5,-6.724137931034483,29
1750,4,10,0,hiLo,5,5.0,9
1751,8,10,0,place6,5,5.0,1
1752,5,0,10,snakeeyes,5,13.095238095238097,21
1753,10,0,10,big6,5,-1.666666666666666,3
1754,5,10,0,buy6,5,-15.0,3
1755,4,10,0,boxcars,5,-8.57142857142857,28
1756,10,0,10,hard8,5,6.333333333333334,15
1757,10,0,10,snakeeyes,5,-2.0,20
1758,8,10,0,boxcars,5,2.027027027027027,37
1759,4,0,10,boxcars,5,-0.6,25
1760,5,10,0,boxcars,5,-8.750000000000004,32
1761,9,10,0,comeOdds,5,-15.0,4
1762,8,0,10,aceDuece,5,2.1428571428571432,14
1763,9,0,10,snakeeyes,5,-2.999999999999999,45
1764,5,10,0,hard6,5,3.1818181818181817,11
1765,10,0,10,hard6,5,3.2352941176470593,17
1766,10,10,0,hard10,5,5.0,3
1767,5,0,10,boxcars,5,-0.5681818181818186,44
1768,8,0,10,boxcars,5,-3.75,32
1769,8,10,0,aceDuece,5,5.0,15
1770,5,0,10,dontCome,5,2.1428571428571432,7
1771,4,10,0,hard8,5,-7.666666666666666,15
1772,5,10,0,hard8,5,18.636363636363637,11
1773,9,0,10,hard8,5,-5.833333333333334,12
1774,10,0,10,dontCome,5,6.999999999999998,15
1775,6,10,0,snakeeyes,5,5.833333333333334,36
1776,10,0,10,hard4,5,-5.0,4
1777,5,0,10,hiLo,5,3.18181818181818,11
1778,10,0,10,boxcars,5,-2.6923076923076925,26
1779,9,10,0,passOdds,5,-15.0,2
1780,6,0,10,yoleven,5,-8.846153846153847,13
1781,10,10,0,hard6,5,-10.555555555555557,18
1782,4,10,0,field,5,15.0,1
1783,4,10,0,buy6,5,-9.071428571428571,7
1784,6,0,10,world,5,5.0,1
1785,5,10,0,snakeeyes,5,-7.9411764705882355,17
1786,9,10,0,aceDuece,5,-7.0,5
1787,8,10,0,hard6,5,-3.888888888888889,9
1788,5,0,10,yoleven,5,-4.230769230769231,13
1789,5,0,10,hard6,5,2.333333333333333,15
1790,8,10,0,hard8,5,0.45454545454545514,11
1791,6,0,10,aceDuece,5,7.352941176470587,17
1792,4,10,0,hard6,5,-1.2500000000000009,16
1793,6,0,10,hard8,5,15.0,3
1794,9,0,10,yoleven,5,5.0,8
1795,6,0,10,dontPassOdds,5,14.166666666666668,3
1796,9,10,0,yoleven,5,-5.0,14
1797,4,10,0,place6,5,-7.291666666666666,4
1798,10,10,0,buy4,5,-15.0,1
1799,9,10,0,snakeeyes,5,1.8518518518518527,27
1800,9,0,10,buy6,5,-15.0,1
1801,6,10,0,yoleven,5,-0.3333333333333335,15
1802,10,0,10,aceDuece,5,5.0,4
1803,9,0,10,boxcars,5,-7.0,30
1804,4,0,10,buy5,5,11.125,2
1805,5,0,10,horn,5,-15.0,1
1806,8,10,0,passOdds,5,0.5,6
1807,10,0,10,buy6,5,21.125,2
1808,10,10,0,hiLo,5,-11.0,5
1809,8,0,10,place9,5,-15.0,1
1810,6,0,10,hard10,5,5.0,1
1811,5,10,0,passOdds,5,-2.000000000000001,5
1812,9,10,0,hard6,5,20.0,8
1813,4,0,10,dontCome,5,3.0,10
1814,10,10,0,buy10,5,2.375,2
1815,8,0,10,hiLo,5,11.0,10
1816,9,0,10,hard6,5,2.142857142857143,14
1817,8,0,10,place6,5,5.555555555555557,3
1818,6,10,0,aceDuece,5,5.0,11
1819,9,10,0,hard8,5,-9.545454545454545,11
1820,9,0,10,dontCome,5,-5.0,3
1821,4,10,0,yoleven,5,-8.333333333333334,6
1822,9,0,10,buy8,5,-5.0,2
1823,6,10,0,hiLo,5,6.666666666666665,12
1824,8,10,0,cAndE,5,-15.0,1
1825,10,10,0,boxcars,5,-7.0,15
1826,5,10,0,yoleven,5,-2.220446049250313e-16,4
1827,6,10,0,hard8,5,7.999999999999999,10
1828,5,10,0,aceDuece,5,-10.0,12
1829,4,10,0,aceDuece,5,-3.0,5
1830,10,10,0,snakeeyes,5,-13.666666666666666,15
1831,10,0,10,buy5,5,-1.666666666666666,3
1832,8,10,0,buy8,5,-15.0,1
1833,8,10,0,yoleven,5,0.7142857142857146,14
1834,5,0,10,hard8,5,0.0,12
1835,10,10,0,aceDuece,5,-10.0,4
1836,8,0,10,dontComeOdds,5,-15.0,1
1837,6,0,10,place9,5,11.0,2
1838,6,0,10,dontCome,5,-5.0,3
1839,9,0,10,dontPassOdds,5,13.333333333333332,1
1840,5,0,10,big8,5,5.0,1
1841,4,0,10,hard8,5,0.882352941176471,17
1842,4,10,0,big8,5,-5.0,2
1843,5,0,10,buy6,5,8.0625,4
1844,10,10,0,place8,5,-8.833333333333332,5
1845,4,0,10,horn,5,11.25,3
1846,4,0,10,place6,5,9.880952380952383,7
1847,9,0,10,place6,5,6.666666666666671,1
1848,9,0,10,aceDuece,5,3.0,10
1849,10,10,0,big8,5,-15.0,1
1850,4,10,0,place8,5,-0.5555555555555527,3
1851,4,10,0,hard10,5,5.0,2
1852,9,0,10,big6,5,8.333333333333334,3
1853,10,0,10,place4,5,-15.0,1
1854,10,0,10,place8,5,-0.4999999999999989,5
1855,9,0,10,buy4,5,5.0,1
1856,4,0,10,big8,5,10.0,2
1857,4,10,0,buy4,5,19.75,1
1858,4,0,10,place9,5,11.0,2
1859,5,10,0,buy5,5,1.125,2
1860,9,10,0,place6,5,2.708333333333334,4
1861,8,0,10,hard6,5,2.7777777777777777,9
1862,9,0,10,big8,5,15.0,2
1863,10,0,10,yoleven,5,2.142857142857143,7
1864,10,10,0,place6,5,-2.291666666666666,4
1865,6,0,10,hard4,5,-15.0,1
1866,9,10,0,hiLo,5,1.6666666666666687,6
1867,8,10,0,hiLo,5,-4.090909090909091,11
1868,6,10,0,hard6,5,10.714285714285715,7
1869,9,10,0,cAndE,5,5.0,1
1870,8,10,0,place8,5,0.41666666666666785,4
1871,8,0,10,bigRed,5,30.0,1
1872,6,0,10,cAndE,5,5.0,1
1873,10,10,0,comeOdds,5,-15.0,1
1874,8,0,10,dontCome,5,7.5,4
1875,6,10,0,cAndE,5,5.0,1
1876,4,10,0,big6,5,-5.0,1
1877,4,0,10,place8,5,8.88888888888889,6
1878,8,0,10,buy9,5,-4.999999999999999,4
1879,8,10,0,lay8,5,-15.0,1
1880,10,0,10,buy8,5,-0.5500000000000003,5
1881,8,0,10,hard8,5,-15.0,1
1882,10,10,0,yoleven,5,-9.285714285714286,7
1883,10,10,0,buy9,5,-0.16666666666666696,3
1884,4,0,10,yoleven,5,-1.6666666666666667,6
1885,5,10,0,comeOdds,5,9.375,4
1886,5,0,10,cAndE,5,5.0,1
1887,5,10,0,lay8,5,9.479166666666666,2
1888,4,10,0,hard4,5,-5.0,2
1889,6,10,0,big6,5,-15.0,3
1890,9,10,0,buy8,5,-15.0,4
1891,4,0,10,lay6,5,5.0,1
1892,5,0,10,big6,5,5.0,1
1893,4,0,10,place5,5,-5.0,2
1894,5,0,10,place6,5,-15.0,1
1895,8,10,0,comeOdds,5,-15.0,1
1896,6,0,10,bigRed,5,5.0,1
1897,9,10,0,place9,5,-4.333333333333333,3
1898,9,10,0,place10,5,5.0,1
1899,9,10,0,hard10,5,-15.0,1
1900,5,10,0,buy8,5,-15.0,3
1901,10,10,0,big6,5,5.0,1
1902,8,10,0,place9,5,-5.0,2
1903,9,10,0,field,5,15.0,1
1904,5,0,10,buy8,5,5.0,3
1905,10,10,0,buy8,5,-8.333333333333332,3
1906,10,0,10,buy4,5,5.0,1
1907,10,0,10,big8,5,-5.0,2
1908,6,0,10,place4,5,-15.0,1
1909,6,10,0,place8,5,-15.0,1
1910,6,10,0,comeOdds,5,5.666666666666666,3
1911,5,0,10,place8,5,5.555555555555557,3
1912,5,10,0,place8,5,-15.0,2
1913,8,0,10,buy5,5,5.0,1
1914,4,10,0,comeOdds,5,-15.0,2
1915,4,10,0,place4,5,7.666666666666666,3
1916,9,0,10,hard10,5,5.0,1
1917,8,0,10,yoleven,5,5.0,2
1918,4,10,0,place9,5,-3.0,3
1919,8,0,10,cAndE,5,5.0,2
1920,4,10,0,passOdds,5,2.5,2
1921,4,10,0,buy8,5,-5.0,2
1922,10,10,0,buy5,5,-15.0,1
1923,4,0,10,buy9,5,-5.0,2
1924,10,0,10,place9,5,5.0,1
1925,6,10,0,place4,5,-1.0,1
1926,6,10,0,buy8,5,-15.0,1
1927,10,0,10,hiLo,5,-5.0,2
1928,4,0,10,lay8,5,5.0,1
1929,10,10,0,place9,5,9.0,1
1930,4,0,10,big6,5,-15.0,1
1931,9,10,0,place5,5,-3.0,1
1932,5,0,10,buy9,5,5.0,1
1933,4,0,10,hard10,5,5.0,1
1934,8,0,10,dontPassOdds,5,14.166666666666668,1
1935,9,0,10,buy5,5,5.0,1
1936,10,10,0,place10,5,-15.0,1
1937,6,0,10,hard6,5,5.0,1
1938,4,0,10,buy8,5,5.0,1
1939,9,10,0,buy5,5,-2.75,1
1940,10,0,10,place5,5,29.0,2
1941,5,0,10,dontPassOdds,5,13.333333333333332,1
1942,5,0,10,hard10,5,5.0,1
1943,5,10,0,big6,5,5.0,1
1944,8,10,0,big8,5,-15.0,1
1945,6,10,0,horn,5,-15.0,1
1946,8,10,0,hard4,5,-15.0,1
1947,4,10,0,place5,5,17.0,1
1948,9,0,10,place8,5,15.833333333333336,1
1949,9,0,10,dontComeOdds,5,13.333333333333332,1
1950,6,10,0,buy6,5,-15.0,2
1951,6,10,0,passOdds,5,16.0,1
1952,5,10,0,place5,5,17.0,1
1953,9,0,10,horn,5,5.0,1
1954,8,0,10,world,5,1.0,1
1955,5,10,0,buy10,5,-15.0,1
1956,6,0,10,dontComeOdds,5,-15.0,1
1957,10,10,0,hard4,5,5.0,1
1958,8,0,10,dontCome,10,2.769230769230769,65
1959,8,10,0,horn,10,4.078947368421053,19
1960,8,0,10,aceDuece,10,-2.2222222222222223,72
1961,5,10,0,boxcars,10,-7.846153846153845,65
1962,4,10,0,place8,10,-6.7283950617283965,27
1963,10,10,0,buy8,10,-2.695652173913043,23
1964,8,0,10,big6,10,4.0,10
1965,6,10,0,boxcars,10,-4.3939393939393945,66
1966,10,0,10,hard8,10,1.3043478260869563,46
1967,4,0,10,dontCome,10,5.88235294117647,51
1968,9,0,10,world,10,18.8,5
1969,5,0,10,place8,10,7.466666666666671,25
1970,4,0,10,place6,10,1.6666666666666687,20
1971,10,10,0,dontCome,10,0.0,5
1972,8,0,10,snakeeyes,10,-10.000000000000005,86
1973,6,0,10,dontComeOdds,10,5.555555555555557,18
1974,8,0,10,hard8,10,-6.06060606060606,33
1975,5,0,10,buy9,10,-8.884615384615385,13
1976,5,0,10,hiLo,10,1.666666666666667,36
1977,4,10,0,comeOdds,10,-20.0,3
1978,10,0,10,buy8,10,12.67391304347826,23
1979,5,10,0,yoleven,10,-13.333333333333334,21
1980,5,0,10,aceDuece,10,-5.161290322580645,31
1981,6,10,0,snakeeyes,10,-6.463414634146341,82
1982,4,10,0,buy8,10,-4.088235294117647,17
1983,9,10,0,place6,10,2.55555555555556,15
1984,9,0,10,buy6,10,-0.8461538461538465,13
1985,9,10,0,hiLo,10,-2.7586206896551726,29
1986,10,10,0,buy6,10,-1.305555555555556,18
1987,6,0,10,horn,10,3.3695652173913033,23
1988,6,10,0,yoleven,10,-5.957446808510638,47
1989,6,10,0,hiLo,10,4.255319148936169,47
1990,5,10,0,hiLo,10,-8.57142857142857,28
1991,5,0,10,hard8,10,-2.272727272727272,44
1992,9,0,10,hard8,10,4.210526315789474,38
1993,8,10,0,boxcars,10,-4.823529411764707,85
1994,10,0,10,place8,10,6.790123456790127,27
1995,10,0,10,lay6,10,34.79166666666666,2
1996,6,0,10,boxcars,10,-2.600000000000001,100
1997,6,10,0,aceDuece,10,-6.285714285714286,35
1998,5,0,10,yoleven,10,-3.6363636363636345,33
1999,5,0,10,place6,10,2.0833333333333366,16
2000,8,10,0,aceDuece,10,-0.8510638297872335,47
2001,8,0,10,hiLo,10,3.209876543209872,81
2002,4,0,10,hard6,10,15.789473684210524,38
2003,6,0,10,hard6,10,5.217391304347826,23
2004,9,10,0,big6,10,3.3333333333333335,6
2005,5,10,0,big6,10,-13.333333333333334,6
2006,9,10,0,buy9,10,5.42857142857143,7
2007,9,0,10,buy10,10,-7.625,4
2008,9,0,10,snakeeyes,10,-8.474576271186443,59
2009,8,10,0,big6,10,-12.0,5
2010,8,0,10,boxcars,10,7.889908256880735,109
2011,6,0,10,yoleven,10,8.235294117647062,68
2012,9,10,0,hard8,10,-9.26829268292683,41
2013,5,0,10,big8,10,8.88888888888889,9
2014,4,10,0,buy6,10,-3.5277777777777786,18
2015,8,0,10,buy4,10,-7.833333333333332,9
2016,6,0,10,cAndE,10,-3.076923076923077,13
2017,6,0,10,dontCome,10,3.6734693877551017,49
2018,8,0,10,place6,10,-1.3888888888888875,24
2019,6,0,10,aceDuece,10,-11.147540983606556,61
2020,4,10,0,buy9,10,-8.875,8
2021,10,10,0,aceDuece,10,-4.0,20
2022,10,10,0,hard8,10,3.428571428571429,35
2023,10,0,10,yoleven,10,15.000000000000002,16
2024,9,0,10,place8,10,1.5217391304347845,23
2025,8,0,10,buy5,10,-1.9375,8
2026,8,0,10,dontComeOdds,10,3.589743589743592,13
2027,4,10,0,snakeeyes,10,-12.5,32
2028,9,10,0,snakeeyes,10,-11.111111111111107,45
2029,8,10,0,cAndE,10,-4.0,5
2030,8,10,0,buy10,10,-5.25,2
2031,8,10,0,place6,10,-1.0256410256410247,13
2032,6,0,10,dontPassOdds,10,-0.06666666666666521,25
2033,10,0,10,dontCome,10,5.806451612903225,62
2034,9,10,0,buy8,10,5.456521739130434,23
2035,6,0,10,hiLo,10,-4.999999999999999,72
2036,5,0,10,hard6,10,-0.4999999999999996,40
2037,8,10,0,hiLo,10,-8.23529411764706,34
2038,4,0,10,hiLo,10,-1.3333333333333333,15
2039,10,10,0,snakeeyes,10,8.666666666666666,30
2040,4,10,0,place6,10,0.246913580246917,27
2041,6,10,0,comeOdds,10,3.3333333333333317,18
2042,9,0,10,buy5,10,-1.8333333333333326,6
2043,9,10,0,hard6,10,-3.5555555555555562,45
2044,8,10,0,place8,10,0.8333333333333353,20
2045,6,0,10,snakeeyes,10,3.8383838383838382,99
2046,5,0,10,buy8,10,10.26923076923077,13
2047,5,10,0,place10,10,18.0,2
2048,6,10,0,buy5,10,-1.9375000000000004,8
2049,9,10,0,place8,10,-7.105263157894737,19
2050,5,0,10,snakeeyes,10,16.206896551724142,58
2051,6,0,10,buy5,10,0.17857142857142835,14
2052,4,0,10,hard4,10,0.0,4
2053,8,0,10,yoleven,10,1.3559322033898322,59
2054,4,10,0,boxcars,10,-14.193548387096774,31
2055,6,0,10,hard4,10,-12.5,8
2056,6,0,10,hard8,10,-3.076923076923077,39
2057,9,10,0,passOdds,10,-7.142857142857143,7
2058,4,0,10,place5,10,-2.999999999999999,4
2059,8,10,0,hard6,10,6.976744186046512,43
2060,10,0,10,horn,10,6.666666666666667,3
2061,9,0,10,dontComeOdds,10,6.19047619047619,7
2062,9,10,0,yoleven,10,-9.6,25
2063,10,0,10,buy6,10,2.5681818181818183,22
2064,10,0,10,aceDuece,10,-4.615384615384615,13
2065,10,0,10,place6,10,5.576923076923079,26
2066,6,10,0,hard6,10,-4.999999999999999,32
2067,5,0,10,boxcars,10,0.9677419354838723,62
2068,4,0,10,buy8,10,5.111111111111112,27
2069,10,10,0,lay6,10,16.52777777777777,3
2070,8,10,0,yoleven,10,-2.692307692307692,52
2071,4,10,0,hard6,10,1.1764705882352944,34
2072,5,0,10,hard10,10,-8.0,5
2073,5,0,10,dontCome,10,-2.220446049250313e-16,42
2074,6,0,10,place5,10,25.0,4
2075,4,0,10,hard8,10,0.9999999999999988,40
2076,4,0,10,big8,10,5.0,12
2077,10,0,10,buy9,10,-1.5500000000000003,10
2078,10,10,0,yoleven,10,-18.823529411764707,17
2079,4,10,0,big8,10,-3.6363636363636367,11
2080,8,10,0,snakeeyes,10,-6.794871794871794,78
2081,5,10,0,place9,10,-1.7142857142857144,7
2082,9,10,0,buy6,10,-7.119047619047618,21
2083,4,0,10,yoleven,10,16.666666666666668,18
2084,5,10,0,aceDuece,10,0.0,30
2085,4,0,10,buy10,10,-13.333333333333332,3
2086,5,10,0,hard6,10,-7.878787878787876,33
2087,8,0,10,hard10,10,-3.7499999999999996,16
2088,9,10,0,place9,10,-7.999999999999999,11
2089,5,10,0,snakeeyes,10,-6.599999999999998,50
2090,8,0,10,dontPassOdds,10,2.5490196078431393,17
2091,9,10,0,horn,10,-10.0,2
2092,8,0,10,place9,10,-14.0,10
2093,9,0,10,boxcars,10,-6.3157894736842115,57
2094,4,0,10,lay6,10,-10.0,2
2095,5,10,0,comeOdds,10,-1.9999999999999996,10
2096,5,10,0,buy6,10,-7.03125,16
2097,10,10,0,buy10,10,-12.928571428571429,7
2098,4,0,10,aceDuece,10,14.117647058823536,17
2099,5,10,0,horn,10,5.714285714285714,7
2100,8,10,0,place9,10,-4.000000000000001,4
2101,9,10,0,boxcars,10,-13.023255813953487,43
2102,4,0,10,hard10,10,-6.666666666666667,6
2103,10,0,10,hard6,10,-0.9090909090909085,44
2104,5,0,10,dontComeOdds,10,7.499999999999999,8
2105,9,0,10,yoleven,10,6.857142857142859,35
2106,4,0,10,place9,10,-5.538461538461538,13
2107,6,10,0,field,10,-5.0,4
2108,4,10,0,aceDuece,10,-16.666666666666664,18
2109,5,10,0,place8,10,-1.7222222222222197,30
2110,10,0,10,big8,10,3.333333333333333,12
2111,5,0,10,bigRed,10,16.666666666666668,3
2112,8,0,10,buy6,10,7.866666666666668,15
2113,9,10,0,lay8,10,-8.055555555555557,3
2114,8,0,10,cAndE,10,1.9999999999999996,10
2115,5,0,10,dontPassOdds,10,-7.7777777777777795,6
2116,10,0,10,boxcars,10,2.9032258064516094,31
2117,6,10,0,place6,10,1.9298245614035119,19
2118,5,0,10,horn,10,-8.571428571428571,7
2119,9,0,10,dontCome,10,6.3636363636363615,44
2120,5,0,10,big6,10,0.0,8
2121,10,10,0,buy5,10,5.875,8
2122,8,10,0,buy5,10,1.9285714285714288,7
2123,9,0,10,cAndE,10,16.0,5
2124,6,10,0,place9,10,2.666666666666666,3
2125,5,0,10,place9,10,19.0,4
2126,6,0,10,bigRed,10,5.714285714285714,7
2127,6,10,0,world,10,-20.0,2
2128,6,10,0,buy6,10,-7.03125,16
2129,8,10,0,hard8,10,1.0810810810810827,37
2130,10,10,0,place6,10,4.365079365079368,21
2131,4,0,10,boxcars,10,5.90909090909091,44
2132,5,10,0,lay8,10,-0.6944444444444446,3
2133,4,0,10,snakeeyes,10,-6.666666666666666,36
2134,5,10,0,passOdds,10,-1.2500000000000004,12
2135,9,0,10,bigRed,10,25.0,2
2136,10,10,0,hard6,10,9.729729729729732,37
2137,10,0,10,snakeeyes,10,10.476190476190473,42
2138,10,10,0,hiLo,10,-5.454545454545455,11
2139,6,10,0,horn,10,-0.4166666666666682,6
2140,6,0,10,buy8,10,-0.49999999999999956,19
2141,5,10,0,hard10,10,-14.285714285714286,7
2142,9,0,10,place6,10,0.5747126436781621,29
2143,4,10,0,yoleven,10,-2.5000000000000013,16
2144,5,10,0,buy5,10,-14.4375,8
2145,9,10,0,aceDuece,10,-15.675675675675675,37
2146,6,0,10,buy4,10,-3.5,3
2147,4,0,10,buy5,10,1.1250000000000009,8
2148,10,10,0,place8,10,1.0606060606060628,22
2149,5,0,10,lay6,10,-20.0,1
2150,6,0,10,place8,10,6.933333333333335,25
2151,4,0,10,lay8,10,8.958333333333332,4
2152,6,10,0,big8,10,0.0,9
2153,5,0,10,buy4,10,-0.12500000000000022,8
2154,5,10,0,buy8,10,-1.8260869565217392,23
2155,8,0,10,hard6,10,1.2500000000000016,32
2156,6,10,0,hard8,10,3.0000000000000004,40
2157,4,0,10,big6,10,-6.666666666666666,6
2158,9,0,10,dontPassOdds,10,4.444444444444444,6
2159,9,0,10,hard6,10,1.6666666666666674,36
2160,9,10,0,anyCraps,10,-20.0,2
2161,9,0,10,hiLo,10,0.6250000000000001,32
2162,6,0,10,world,10,0.33333333333333437,6
2163,10,10,0,big8,10,-20.0,6
2164,6,10,0,place8,10,-0.9722222222222212,12
2165,6,10,0,passOdds,10,4.315789473684211,19
2166,5,0,10,hard4,10,7.5,8
2167,6,10,0,buy9,10,6.125000000000001,4
2168,5,10,0,hard8,10,-9.444444444444445,36
2169,6,10,0,big6,10,6.666666666666666,3
2170,6,10,0,cAndE,10,-1.176470588235294,17
2171,8,10,0,hard4,10,-15.0,4
2172,4,0,10,buy6,10,1.4038461538461529,26
2173,10,10,0,boxcars,10,-12.142857142857144,28
2174,8,10,0,come,10,-1.8181818181818183,11
2175,4,10,0,hard8,10,-5.365853658536586,41
2176,8,0,10,place4,10,-10.0,2
2177,8,0,10,buy10,10,0.0,2
2178,10,0,10,hiLo,10,3.999999999999999,15
2179,10,10,0,place9,10,-12.0,6
2180,9,0,10,horn,10,0.0,4
2181,9,0,10,aceDuece,10,4.210526315789474,38
2182,6,0,10,buy9,10,-5.999999999999999,10
2183,4,0,10,place8,10,4.2129629629629655,36
2184,8,0,10,anyCraps,10,0.0,5
2185,5,0,10,cAndE,10,13.333333333333332,3
2186,9,10,0,buy5,10,-9.25,12
2187,10,0,10,place5,10,13.0,4
2188,9,0,10,anyCraps,10,-20.0,1
2189,6,0,10,place9,10,-1.3333333333333326,6
2190,9,0,10,place4,10,2.666666666666667,3
2191,8,10,0,lay8,10,-20.0,1
2192,8,10,0,buy8,10,2.346153846153845,13
2193,5,0,10,buy6,10,6.533333333333334,15
2194,8,0,10,world,10,11.999999999999998,9
2195,10,0,10,hard4,10,-6.0,10
2196,6,10,0,buy8,10,7.791666666666669,12
2197,6,0,10,buy10,10,-6.666666666666667,3
2198,9,10,0,cAndE,10,0.0,5
2199,6,0,10,anyCraps,10,-6.666666666666667,3
2200,9,0,10,hard10,10,-2.857142857142857,7
2201,4,10,0,big6,10,-11.428571428571429,7
2202,5,10,0,buy9,10,-10.61111111111111,9
2203,10,10,0,place5,10,3.000000000000001,8
2204,10,0,10,buy5,10,19.5,4
2205,10,10,0,hard4,10,-2.8571428571428568,7
2206,10,10,0,cAndE,10,0.0,1
2207,9,0,10,buy8,10,6.892857142857143,28
2208,4,10,0,place9,10,-2.0,4
2209,9,10,0,hard4,10,1.4802973661668755e-15,6
2210,8,10,0,hard10,10,-12.0,5
2211,8,0,10,bigRed,10,-7.993605777301127e-16,10
2212,10,10,0,passOdds,10,5.0,2
2213,9,0,10,place5,10,3.666666666666667,12
2214,4,0,10,buy9,10,15.92857142857143,7
2215,10,0,10,big6,10,7.5,8
2216,6,10,0,place5,10,-2.3999999999999995,5
2217,6,0,10,hard10,10,-5.0,4
2218,9,10,0,big8,10,-12.0,5
2219,10,0,10,place9,10,-2.0,8
2220,5,10,0,place6,10,5.1587301587301635,21
2221,8,0,10,buy9,10,-2.958333333333333,12
2222,9,10,0,buy4,10,6.333333333333334,3
2223,10,10,0,lay8,10,8.958333333333332,2
2224,6,10,0,hard4,10,6.666666666666666,6
2225,10,10,0,big6,10,-16.666666666666668,6
2226,5,10,0,hard4,10,-12.0,10
2227,8,0,10,place5,10,3.9999999999999996,12
2228,4,10,0,cAndE,10,-10.0,2
2229,9,10,0,hard10,10,-10.0,10
2230,6,0,10,big8,10,-2.857142857142857,7
2231,4,10,0,hiLo,10,-13.333333333333332,12
2232,9,0,10,big6,10,16.666666666666668,6
2233,5,10,0,anyCraps,10,0.0,1
2234,8,10,0,passOdds,10,-12.363636363636363,11
2235,4,10,0,place5,10,9.333333333333332,6
2236,9,0,10,place10,10,-13.333333333333332,3
2237,8,10,0,comeOdds,10,2.000000000000001,21
2238,9,10,0,comeOdds,10,-13.571428571428571,7
2239,5,10,0,big8,10,-4.615384615384615,13
2240,8,10,0,buy6,10,-3.4000000000000004,10
2241,9,10,0,place5,10,-20.0,2
2242,8,10,0,world,10,2.0,6
2243,4,10,0,buy10,10,4.75,2
2244,9,0,10,big8,10,11.428571428571429,7
2245,9,0,10,lay8,10,-14.027777777777779,3
2246,6,10,0,hard10,10,24.0,5
2247,5,10,0,lay6,10,-6.041666666666668,4
2248,4,10,0,hard10,10,-16.666666666666668,6
2249,9,0,10,hard4,10,-10.0,10
2250,8,10,0,place5,10,-5.333333333333334,3
2251,10,0,10,lay8,10,0.0,2
2252,5,10,0,cAndE,10,30.0,4
2253,4,10,0,buy4,10,-3.499999999999999,6
2254,10,10,0,buy9,10,-9.4375,8
2255,6,10,0,come,10,-6.666666666666666,6
2256,8,10,0,buy4,10,-13.333333333333334,3
2257,4,10,0,lay8,10,15.833333333333329,1
2258,10,10,0,comeOdds,10,5.0,4
2259,9,10,0,place4,10,-6.4,5
2260,5,10,0,place5,10,-3.5,8
2261,4,0,10,cAndE,10,20.0,2
2262,8,10,0,field,10,0.0,2
2263,8,0,10,horn,10,-7.2727272727272725,11
2264,10,10,0,place4,10,-20.0,2
2265,4,10,0,place4,10,-20.0,1
2266,5,10,0,buy4,10,-2.625,4
2267,10,0,10,bigRed,10,0.0,1
2268,5,0,10,world,10,6.0,2
2269,10,0,10,buy4,10,-6.666666666666666,6
2270,6,10,0,lay8,10,-20.0,2
2271,6,10,0,bigRed,10,-20.0,2
2272,5,10,0,dontCome,10,0.0,3
2273,8,10,0,big8,10,-8.881784197001252e-16,4
2274,4,10,0,hard4,10,-16.666666666666668,6
2275,9,10,0,buy10,10,-20.0,2
2276,6,0,10,lay8,10,-20.0,1
2277,9,0,10,lay5,10,16.33333333333333,1
2278,5,0,10,place10,10,0.0,1
2279,8,0,10,hard4,10,-6.666666666666667,3
2280,4,10,0,passOdds,10,-20.0,2
2281,9,10,0,come,10,-20.0,1
2282,10,0,10,hard10,10,13.333333333333334,3
2283,6,10,0,buy10,10,-20.0,1
2284,4,0,10,horn,10,0.0,1
2285,4,10,0,place10,10,-20.0,2
2286,9,0,10,buy4,10,0.0,3
2287,8,0,10,field,10,10.0,4
2288,6,10,0,lay6,10,5.277777777777776,3
2289,5,0,10,place4,10,0.0,1
2290,4,10,0,buy5,10,14.5,2
2291,6,10,0,buy4,10,-20.0,1
2292,10,10,0,horn,10,-20.0,1
